0.4116
0.4456
0.4906
0.5036
0.521
0.5306
0.5536
0.5526
0.5752
0.5744
0.581
0.5838
0.582
0.5844
0.5778
0.5738
0.574
0.5718
0.5756
0.564
0.5746
0.563
0.5702
0.5594
0.5724
0.5642
0.5646
0.5568
0.5508
0.5552
0.5632
0.5514
0.551
0.5404
0.5542
0.5626
0.5426
0.5526
0.5408
0.551
0.555
0.546
0.5534
0.5438
0.5432
0.5488
0.5478
0.5586
0.545
0.5592
0.5526
0.5516
0.5468
0.552
0.557
0.5294
0.5568
0.5376
0.544
0.544
0.5478
0.5488
0.5458
0.5412
0.5462
0.5446
0.5454
0.5528
0.547
0.5444
0.5422
0.547
0.5392
0.5464
0.5442
0.5386
0.5432
0.5404
0.546
0.5452
0.5482
0.5484
0.54
0.5418
0.535
0.5454
0.5376
0.5354
0.5464
0.5378
0.5338
0.5386
0.5372
0.5382
0.5336
0.54
0.5402
0.54
0.5334
0.5344
0.5366
